row_id,date,portfolio_id,ticker,sector,asset_class,investment_style,benchmark,currency,market_regime,goal_type,risk_tolerance,investment_horizon_yr,target_annual_return_pct,goal_progress_pct,price_close,avg_cost_basis,shares_held,position_value,unrealized_pnl,unrealized_pnl_pct,portfolio_value,allocation_pct,target_allocation_pct,allocation_drift_pct,cash_pct,pe_ratio,pb_ratio,dividend_yield_pct,revenue_growth_pct,eps_growth_pct,debt_to_equity,free_cash_flow_B,esg_total_score,rsi_14,macd,macd_signal,sma_50,sma_200,momentum_3m_pct,beta,alpha_pct,sharpe_ratio,volatility_30d_pct,max_drawdown_pct,return_1y_pct,benchmark_return_1y_pct,excess_return_pct,slippage_pct,stop_loss_price,analyst_rating,news_sentiment_score,earnings_surprise_pct,next_earnings_days,short_interest_pct,institutional_ownership_pct,recommendation,recommendation_confidence,recommendation_score,recommendation_reasoning,goal_risk_mismatch_flag
210,19-09-2023,PORT-1083,MPC,Energy,Equity,Dividend,NASDAQ 100,USD,Bull,Preservation,Very Aggressive,20,9.9,43.7,866.16,787.61,349,302289.84,27413.95,9.97,3940710.94,7.67,8.93,-1.26,16.68,79.6,4.92,0.29,24.01,14.33,2.14,20.54,54.1,61.1,4.695,-0.011,926.93,792.85,47.45,1.13,-4.54,3.37,39.31,-16.78,2.51,-4.15,6.66,0.237,741.76,Hold,-0.969,-17.95,7,6.66,39.8,BUY,0.7,5,high risk-adj return; benchmark outperformance; stretched valuation,FALSE
211,04-10-2023,PORT-9254,MLM,Materials,Equity,Growth,NASDAQ 100,EUR,Bear,Growth,Aggressive,15,13.2,56.5,562.19,420.76,234,131552.46,33094.62,33.61,369760.06,35.58,18.73,16.85,8.55,24.4,10.31,2.7,14.93,70.42,3.13,45.85,64.8,66.1,3.044,-3.608,553.53,646.73,-16.14,0.7,1.58,0.3,21.77,-35.13,89.8,5.36,84.44,0.055,507.67,Buy,-0.248,23.8,54,24.06,49.2,HOLD,0.63,1,overbought; benchmark outperformance; analyst upgrade; bear market caution,FALSE
212,13-11-2022,PORT-5929,INTC,Technology,Equity,Growth,Dow Jones,GBP,Bull,Income,Aggressive,10,24.3,84.1,363.86,390.25,931,338753.66,-24569.09,-6.76,5677467.27,5.97,6.57,-0.6,18.73,61.9,6.13,2.82,-14.55,60.75,3.06,21.93,24.1,37.4,-1.665,-4.026,392.67,385.67,-25.62,1.16,-0.38,-0.26,45.73,-16.28,63.51,-17.08,80.59,0.055,348.36,Buy,0.033,8.1,63,15.78,27.1,BUY,0.66,5,benchmark outperformance; stretched valuation; analyst upgrade,FALSE
213,03-05-2024,PORT-7960,USB,Financials,Equity,Growth,NASDAQ 100,USD,Bull,ESG,Conservative,5,12.2,8.1,457.95,549.37,464,212488.8,-42418.88,-16.64,3937603.24,5.4,18.59,-13.19,9.14,28.2,7.46,1.29,2.62,64.77,0.91,29.86,52.9,64.7,-4.783,-3.583,416.54,393.15,22.65,0.68,3.76,2.3,16.02,-25.98,0.52,-14.5,15.02,0.279,395.16,Strong Sell,-0.014,13.38,73,10.04,59.3,STRONG BUY,0.85,7,high risk-adj return; positive alpha; benchmark outperformance; rebalance needed,TRUE
214,06-04-2024,PORT-2107,FOX,Communication Services,Equity,Momentum,MSCI World,USD,Bull,Preservation,Moderate,1,16.4,8.2,23.53,18.71,522,12282.66,2516.04,25.76,8565603.74,0.14,10.56,-10.42,14.66,31.8,10.71,2.73,-10.29,45.59,1.23,35.4,45.4,43.6,2.626,-1.971,25.15,21.44,27.21,2.03,6.84,1.01,30.95,-17.05,40.65,31.01,9.64,0.232,21.65,Strong Sell,-0.482,14.89,30,2.87,19,BUY,0.83,4,positive alpha; benchmark outperformance; rebalance needed,TRUE
215,07-01-2024,PORT-7685,AEP,Utilities,Equity,Value,NASDAQ 100,EUR,Bear,Aggressive Growth,Moderate,3,8.3,42.5,721.69,687.07,75,54126.75,2596.5,5.04,666170.12,8.13,5.76,2.37,13.65,8.8,11.35,3.09,13.07,43.13,0.1,7.05,28.1,49.5,0.565,-3.043,658.16,761.35,5.96,1.56,-2.81,2.47,28.87,-23.57,70.6,-15.27,85.87,0.324,690.8,Strong Buy,0.258,13.43,83,13.44,26.2,STRONG BUY,0.88,10,high risk-adj return; benchmark outperformance; attractive yield; undervalued P/E,FALSE
216,13-05-2024,PORT-5274,PEG,Utilities,Equity,Value,MSCI World,EUR,Sideways,Preservation,Moderate,7,24.7,41.8,599.82,734.41,592,355093.44,-79677.28,-18.33,827530.87,42.91,15.87,27.04,15.29,28.1,2.12,1.61,30.11,13.09,0.78,46.91,89.2,24.5,3.715,4.681,629.08,496.16,-9.89,1.35,11.62,3.23,32.5,-30.04,-32.07,18.36,-50.43,0.261,512.17,Strong Buy,0.166,26.85,18,5.5,79.4,STRONG BUY,0.9,9,oversold; high risk-adj return; positive alpha; benchmark underperformance,TRUE
217,24-01-2024,PORT-6763,GOOGL,Technology,Equity,Blend,S&P 500,EUR,Volatile,Growth,Conservative,7,6.9,42.7,574.27,613.01,92,52832.84,-3564.08,-6.32,8880810.4,0.59,10.1,-9.51,18.36,15.6,10.96,0.73,22.24,2.52,1.23,22.83,78.6,31.8,-4.736,2.818,536.75,673.33,40.12,1.42,0.73,2.23,6,-25.89,14.2,0.75,13.45,0.175,549.95,Buy,-0.141,1.34,31,6.18,60,STRONG BUY,0.88,8,oversold; high risk-adj return; benchmark outperformance; undervalued P/E,FALSE
218,27-07-2023,PORT-2285,CF,Materials,Equity,Value,S&P 500,USD,Bull,Growth,Moderate,7,22.9,105.3,133.48,107.9,54,7207.92,1381.32,23.71,3175552.54,0.23,12.45,-12.22,16.83,71.9,14.97,0.91,14.84,45.76,2.3,1.97,90.4,46.6,3.976,3.588,140.06,150.21,-13.53,0.81,0.44,1.71,52.79,-37.79,85.02,-2.46,87.48,0.282,123.42,Strong Sell,0.007,-17.3,67,6.15,73.1,REDUCE,0.53,-1,high risk-adj return; benchmark outperformance; stretched valuation; rebalance needed,TRUE
219,27-04-2022,PORT-2789,UNP,Industrials,Equity,ESG,MSCI World,USD,Bull,Income,Very Aggressive,20,19.2,109.8,34.91,41.95,286,9984.26,-2013.44,-16.78,2815774.94,0.35,8.3,-7.95,18.65,67.2,1.63,1.95,30.73,29.54,3.02,18,23.3,52.5,-4.477,-1.949,32.27,33.95,-13.54,0.9,-7.4,1.93,54.12,-3.87,87.04,24.56,62.48,0.249,33.3,Strong Sell,-0.567,-18.63,37,21.53,89.7,REDUCE,0.56,-2,high risk-adj return; benchmark outperformance; stretched valuation; rebalance needed,FALSE
220,06-10-2023,PORT-2049,LUMN,Communication Services,Equity,Momentum,MSCI World,USD,Recovery,Preservation,Moderate,30,23.7,24.8,138.3,98.07,828,114512.4,33310.44,41.02,6841857.38,1.67,6.21,-4.54,15.32,79.9,11.66,2.07,27.83,-16.14,0.96,11.97,38.8,70.2,-1.931,1.608,147.31,111.32,22.24,1.9,2.21,-0.43,5.49,-48.15,10.22,15.08,-4.86,0.111,127.68,Strong Sell,-0.564,-17.07,36,6.86,52.1,STRONG SELL,0.88,-7,overbought; stretched valuation,TRUE
221,07-02-2024,PORT-8711,GS,Financials,Equity,Growth,S&P 500,USD,Recovery,Aggressive Growth,Conservative,10,11.6,73.4,187.28,188.04,460,86148.8,-349.6,-0.4,5819912.62,1.48,1.8,-0.32,3.21,59.1,1.29,5,4.43,5.74,2.37,42.59,46.5,50.7,-4.225,-0.562,191.8,176.02,27.47,0.67,-0.51,0.99,50.25,-29.2,49.86,28.17,21.69,0.39,179.36,Buy,-0.951,10.35,6,7.63,22.8,BUY,0.76,4,benchmark outperformance; attractive yield; stretched valuation; analyst upgrade,TRUE
222,19-04-2024,PORT-6929,CVS,Healthcare,Equity,Growth,MSCI World,GBP,Bear,Preservation,Aggressive,3,6.4,43.7,45.48,51.65,400,18192,-2468,-11.95,7637987.77,0.24,13.34,-13.1,10.11,76.7,14.4,6.95,27.41,79.78,2.21,36.17,60.4,51.2,1.071,1.592,49.61,50.9,-20.3,0.83,-3.51,1.8,55.11,-33.57,71.86,33.76,38.1,0.096,42.66,Buy,-0.088,17.41,47,16.51,61.4,BUY,0.74,4,high risk-adj return; benchmark outperformance; attractive yield; stretched valuation,FALSE
223,21-11-2023,PORT-2765,EQIX,Real Estate,REIT,Momentum,Dow Jones,USD,Recovery,Income,Moderate,1,15.7,13.1,581.19,684.36,359,208647.21,-37038.03,-15.08,3172751.17,6.58,2.55,4.03,18.41,37.2,14.76,4.03,32.45,57.26,3.15,43.57,21.2,27.6,4.301,2.429,548.18,593.88,-20.34,0.27,1.92,2.26,59.45,-43.38,81.36,30.52,50.84,0.285,502.31,Sell,-0.291,0.12,58,22.81,63.6,STRONG BUY,0.95,7,oversold; high risk-adj return; benchmark outperformance; attractive yield,TRUE
224,06-12-2022,PORT-2942,PSA,Real Estate,REIT,ESG,NASDAQ 100,GBP,Volatile,Aggressive Growth,Moderate,10,22.5,35.1,871.78,1100.16,95,82819.1,-21696.1,-20.76,1564951.17,5.29,1.15,4.14,8.78,49.9,10.24,3.17,9.03,-2.33,2.53,12.52,78,50.5,0.177,0.252,870.38,714.26,-11.42,2.06,-1.44,1.04,46.65,-2.32,-34.13,31.98,-66.11,0.126,777.35,Buy,-0.139,-6.09,22,7.57,88,REDUCE,0.64,0,benchmark underperformance; attractive yield; stretched valuation; analyst upgrade,TRUE
225,18-11-2023,PORT-5523,ABBV,Healthcare,Equity,Growth,Dow Jones,GBP,Sideways,Income,Conservative,30,8.7,74.4,720.8,516.39,934,673227.2,190918.94,39.58,445463.15,151.13,17.92,133.21,10.26,45.8,3.25,3.42,46.68,16.95,0.99,47.29,52,75.2,4.18,2.163,656.13,707.49,5.59,0.44,12.44,1.47,9.78,-43.16,-1.02,16.78,-17.8,0.03,626.24,Hold,0.607,17.21,10,17.82,36.8,BUY,0.83,4,overbought; positive alpha; benchmark underperformance; attractive yield,FALSE
226,14-03-2024,PORT-6851,PLD,Real Estate,REIT,Dividend,S&P 500,USD,Recovery,Preservation,Moderate,30,22.4,37.5,244.93,257.62,903,221171.79,-11459.07,-4.93,9434465.57,2.34,13.79,-11.45,4.38,25.6,2.61,5.7,40.02,8.26,0.7,43.54,91.3,32.5,-4.327,0.577,259.59,196.26,38.57,0.56,1.62,0.55,25.92,-20.81,49.28,6.63,42.65,0.267,222.6,Buy,0.756,22.03,37,10.78,48,STRONG BUY,0.88,8,oversold; benchmark outperformance; attractive yield; analyst upgrade,TRUE
227,07-11-2023,PORT-3117,PLD,Real Estate,REIT,ESG,S&P 500,USD,Bear,Balanced,Aggressive,1,8.3,109.5,666.67,748.6,802,534669.34,-65707.86,-10.94,8827605.91,6.06,16.96,-10.9,0.42,69.9,9.18,4.81,-12.83,6.79,0.75,42.25,50.7,45.5,-0.888,3.09,638.38,713.33,14.98,0.72,-6.74,1.44,17.04,-18.19,-33.61,4.62,-38.23,0.25,642.5,Buy,0.145,-11.67,49,2.71,69.9,REDUCE,0.63,-2,benchmark underperformance; attractive yield; stretched valuation; analyst upgrade,FALSE
228,30-04-2024,PORT-1330,APD,Materials,Equity,Blend,Dow Jones,USD,Bull,ESG,Moderate,1,22.1,86.7,936.18,1126.12,415,388514.7,-78825.1,-16.87,8604242.22,4.52,5.36,-0.84,10.83,65.3,13.7,2.32,1.17,53.33,3.29,-0.12,21.5,38.1,-0.151,-3.431,846.87,897.96,45.23,0.66,9.77,0.49,19.99,-43.82,69.77,16.04,53.73,0.031,852.43,Buy,0.637,23.83,20,2.84,60,BUY,0.72,5,positive alpha; benchmark outperformance; stretched valuation; analyst upgrade,TRUE
229,30-09-2024,PORT-5095,CMCSA,Communication Services,Equity,Blend,Russell 2000,EUR,Sideways,Balanced,Conservative,3,6,20.5,204.49,175.57,681,139257.69,19694.52,16.47,5783201.76,2.41,8.16,-5.75,12.33,37.8,3.64,2.84,5.89,8.44,2.46,24.34,48.7,47.1,2.627,2.146,215.66,241.42,49.45,1.36,-7.43,2.58,29.59,-26.16,-24.75,-2.92,-21.83,0.068,195.04,Buy,0.619,28.79,61,13.32,81.4,BUY,0.79,4,high risk-adj return; benchmark underperformance; analyst upgrade; positive news flow,FALSE
230,06-05-2024,PORT-7543,ORCL,Technology,Equity,ESG,Russell 2000,USD,Sideways,Balanced,Aggressive,1,17.1,37.6,49.14,54.71,623,30614.22,-3470.11,-10.18,4095016.12,0.75,1.11,-0.36,8.71,57.1,11.42,5.56,25.92,11.3,2.28,14.74,73.2,62,-4.186,-3.95,53.37,58.83,11.15,0.95,9.41,0.15,46.15,-41.69,21.26,33.46,-12.2,0.21,42.59,Strong Buy,0.771,4.76,38,18.14,84.8,HOLD,0.54,3,positive alpha; benchmark underperformance; attractive yield; stretched valuation,FALSE
231,30-01-2023,PORT-5498,DE,Industrials,Equity,Growth,Russell 2000,GBP,Sideways,ESG,Moderate,10,22.6,95.3,655.5,774.6,984,645012,-117194.4,-15.38,7159024.26,9.01,10.87,-1.86,17.36,24.6,7.16,6.55,54.53,52.01,2.98,5.04,59.3,78.6,-3.497,-4.33,578.39,633.55,36.35,0.82,-3.68,2.28,34.58,-33.45,-31.44,5.78,-37.22,0.138,558.29,Buy,-0.866,11.82,75,18.37,41.2,BUY,0.8,5,overbought; high risk-adj return; benchmark underperformance; attractive yield,TRUE
232,29-08-2022,PORT-4944,GIS,Consumer Staples,Equity,Value,Dow Jones,USD,Recovery,Aggressive Growth,Moderate,20,12.9,46.5,111.28,92.35,192,21365.76,3634.56,20.5,2666229.29,0.8,2.94,-2.14,7.71,65,8.97,5.36,9.76,57.2,2.07,12.42,80.5,79.3,-3.319,2.834,115.78,110.1,39.71,0.38,10.48,0.09,14.07,-6.27,5.27,29.28,-24.01,0.189,98.63,Strong Buy,-0.726,20.36,61,9.2,81.3,HOLD,0.54,2,overbought; positive alpha; benchmark underperformance; attractive yield,FALSE
233,26-03-2024,PORT-1719,CVS,Healthcare,Equity,ESG,NASDAQ 100,EUR,Bear,Income,Aggressive,10,9.7,35.2,539.05,535.85,817,440403.85,2614.4,0.6,2542863.45,17.32,3.28,14.04,1.14,72.6,9.92,1.25,49.96,65.54,2.7,15.99,51.8,76,-3.09,-1.258,587.73,629.74,19.36,2.19,-3.5,0.94,15.72,-20.69,5.98,30.11,-24.13,0.259,499.7,Hold,0.006,-19.35,74,20.67,83.4,STRONG SELL,0.98,-9,overbought; benchmark underperformance; stretched valuation; bear market caution,FALSE
234,24-10-2024,PORT-3416,FOX,Communication Services,Equity,ESG,Dow Jones,USD,Volatile,Income,Very Aggressive,10,21.6,14.2,50.71,36.37,925,46906.75,13264.5,39.43,7147438.99,0.66,14.41,-13.75,8.87,19.1,12.82,0.58,47.55,-8.06,1.55,34.95,43.6,40,1.551,2.375,48,57.86,38.63,1.54,12.69,3.09,14.31,-0.69,61.1,0.14,60.96,0.268,43.5,Strong Buy,0.881,0.16,36,15.41,68.5,BUY,0.73,6,high risk-adj return; positive alpha; benchmark outperformance; analyst upgrade,FALSE
235,29-12-2022,PORT-5832,META,Technology,Equity,Value,Russell 2000,EUR,Sideways,ESG,Aggressive,10,8.7,81.7,546.24,610.57,589,321735.36,-37890.37,-10.54,9306214.87,3.46,2.68,0.78,5.29,73.9,3.06,0.6,8.81,42.66,0.07,6.81,20.8,60.9,4.432,-1.922,541.04,628.66,21.04,2.09,11.89,2.49,45.6,-34.48,13.1,-4.21,17.31,0.075,522.22,Hold,-0.719,-4.22,63,9.2,40.9,BUY,0.8,4,high risk-adj return; positive alpha; benchmark outperformance; stretched valuation,FALSE
236,25-07-2022,PORT-4065,VMC,Materials,Equity,Growth,Dow Jones,GBP,Bear,Growth,Very Aggressive,15,12.8,38.7,211.97,237.68,365,77369.05,-9384.15,-10.82,6477779.44,1.19,13.96,-12.77,9.34,27.4,5.4,6.78,26.37,54.31,0.94,24.69,35.8,48.5,0.17,1.311,199.8,247.74,-12.54,1.13,-0.57,1.76,41.21,-4.94,5.13,-14.25,19.38,0.134,196.65,Hold,0.739,-19.61,24,18.93,47.3,BUY,0.77,4,high risk-adj return; benchmark outperformance; attractive yield; positive news flow,FALSE
237,02-01-2022,PORT-3416,LUMN,Communication Services,Equity,Momentum,NASDAQ 100,USD,Volatile,Aggressive Growth,Very Aggressive,7,20.8,102.1,691.35,733.22,504,348440.4,-21102.48,-5.71,6801630.63,5.12,6.7,-1.58,6.03,77.8,13.21,5.34,52.56,30.7,1.47,38.25,91.5,77.9,4.224,3.866,613.13,694.72,2.06,2.09,-3.44,3.39,46.35,-43.51,6.64,32.8,-26.16,0.183,601.36,Strong Buy,-0.381,18.29,11,5.02,82.9,BUY,0.73,4,overbought; high risk-adj return; benchmark underperformance; attractive yield,FALSE
238,08-06-2022,PORT-4769,COP,Energy,Equity,Momentum,NASDAQ 100,USD,Recovery,Preservation,Conservative,5,4,60,108.42,111.66,413,44777.46,-1338.12,-2.9,7002858.5,0.64,18.34,-17.7,0.88,55.5,12.54,4.94,42.23,-10.42,0.45,37.68,30,43.6,2.304,-0.754,118.78,122.29,31.86,0.34,3.23,2.46,37.25,-38.92,45.19,22.23,22.96,0.24,97.34,Hold,-0.275,5.07,39,11.17,38.9,BUY,0.77,6,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
239,17-08-2022,PORT-3930,CCI,Real Estate,REIT,ESG,MSCI World,USD,Sideways,Preservation,Very Aggressive,20,19,63.5,259.05,329.77,193,49996.65,-13648.96,-21.45,1677251.63,2.98,13.96,-10.98,7.67,67.7,7.19,0.58,36.45,-9.86,3.02,39.78,20.9,77.6,-0.453,-0.139,263.69,247.03,-4.48,1,9.74,0.71,19.23,-18.29,44.51,24.13,20.38,0.338,250.4,Sell,0.004,19.05,87,2.46,10.6,REDUCE,0.63,-2,overbought; positive alpha; benchmark outperformance; stretched valuation,FALSE
240,08-12-2024,PORT-8510,CMCSA,Communication Services,Equity,Momentum,S&P 500,EUR,Bear,ESG,Very Aggressive,1,17,13.4,278.4,215.18,511,142262.4,32305.42,29.38,4629494.62,3.07,1.95,1.12,7.46,50.4,5.79,2.98,35.62,56.68,0.08,11.9,42,63.9,-4.644,-3.883,274.84,255.87,3.36,1.26,1.11,0.2,34.42,-43.7,-19.75,7.14,-26.89,0.368,266.83,Hold,-0.309,2.9,19,15.43,71.5,SELL,0.8,-3,benchmark underperformance; stretched valuation; bear market caution,FALSE
241,01-07-2023,PORT-8576,BMY,Healthcare,Equity,Blend,Russell 2000,EUR,Recovery,Aggressive Growth,Conservative,15,4.4,15.7,389.69,315.79,774,301620.06,57198.6,23.4,2605737.14,11.58,13.41,-1.83,4.5,71.3,12.62,3.03,-6.27,-0.84,0.91,13.77,58.6,65.6,-1.258,-0.271,365.72,436.29,38.34,1.07,9.18,2.61,20.23,-16.43,44.65,30.04,14.61,0.166,337.3,Hold,-0.455,0.36,42,5.92,62,HOLD,0.6,3,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
242,02-10-2024,PORT-4845,FOX,Communication Services,Equity,Dividend,MSCI World,EUR,Recovery,Balanced,Aggressive,20,24.9,106.3,884.43,625.77,358,316625.94,92600.28,41.33,3230445.93,9.8,16.63,-6.83,2.63,17.2,12.87,3.49,24.92,-3,1.37,18.95,69.6,64.9,4.849,-4.169,794.98,879.67,15.71,1.26,-1.01,2.5,29.83,-26.63,-18.17,12.17,-30.34,0.009,855.07,Strong Sell,-0.297,1.58,78,23.75,20.5,HOLD,0.56,3,high risk-adj return; benchmark underperformance; attractive yield; undervalued P/E,FALSE
243,05-04-2023,PORT-3270,CVX,Energy,Equity,Growth,MSCI World,GBP,Recovery,Preservation,Moderate,3,24.5,71,396.96,456.81,438,173868.48,-26214.3,-13.1,9009566.12,1.93,6.3,-4.37,14.64,63,9.6,4.65,36.51,43.31,2.23,24.12,59.9,29.4,-2.137,4.246,387.81,437.74,-11.99,1.95,1.2,-0.49,50.64,-11.85,51.87,17.58,34.29,0.164,367.73,Strong Buy,-0.233,12.66,3,8.46,31.2,STRONG BUY,0.93,7,oversold; benchmark outperformance; attractive yield; stretched valuation,TRUE
244,04-05-2024,PORT-5260,DUK,Utilities,Equity,Dividend,Dow Jones,USD,Sideways,Growth,Very Aggressive,3,14.9,83.7,810.04,645.46,387,313485.48,63692.46,25.5,7244448.07,4.33,5.55,-1.22,12.14,40.9,10.81,1.4,-5.05,-13.52,0.11,28.04,54.4,58.5,-3.231,-0.386,799.09,726.41,24.69,1.81,11.27,2.99,54.99,-37.76,61.09,-16.16,77.25,0.188,725.99,Strong Buy,0.364,0.32,69,18.01,47.3,STRONG BUY,0.97,10,high risk-adj return; positive alpha; benchmark outperformance; stretched valuation,FALSE
245,30-01-2024,PORT-6942,META,Technology,Equity,Blend,MSCI World,GBP,Volatile,Aggressive Growth,Conservative,10,6.9,38.7,603.37,581.67,816,492349.92,17707.2,3.73,1284365.62,38.33,3.77,34.56,14.32,25.4,12.45,5.28,-6.62,-3.1,1.45,15.67,88.5,74,1.42,-4.259,561.39,506.14,33.64,1.18,-2.37,0.54,21.24,-27.77,70.23,18.48,51.75,0.209,514.74,Strong Sell,-0.449,-18.21,73,16.03,50.4,REDUCE,0.56,-1,overbought; benchmark outperformance; attractive yield; rebalance needed,FALSE
246,01-01-2024,PORT-9172,PEP,Consumer Staples,Equity,Momentum,Russell 2000,USD,Bear,Income,Aggressive,30,20.3,67.6,41.18,34.06,320,13177.6,2278.4,20.9,1526215.47,0.86,1.23,-0.37,12.77,32.9,7.83,6.09,23.76,27.7,3.15,48.56,68.3,58.9,-1.22,4.261,41.19,41.56,16.97,1.94,3.09,1.44,25.89,-16.56,-30.93,-7.63,-23.3,0.316,38.22,Buy,-0.551,-6.08,2,21.08,81.9,REDUCE,0.61,0,positive alpha; benchmark underperformance; attractive yield; analyst upgrade,FALSE
247,15-04-2022,PORT-6224,SHW,Materials,Equity,Momentum,S&P 500,USD,Bear,Preservation,Conservative,3,20,26.6,489.43,422.32,994,486493.42,66707.34,15.89,5370801.03,9.06,15.08,-6.02,2.33,70.6,14.57,0.39,27.5,4.8,0.9,36.45,71.7,56.5,-0.439,-4.598,459.49,526.56,22.06,1.3,-5.9,0.26,50.69,-46.82,86.44,8.74,77.7,0.191,421.79,Strong Buy,-0.585,-7.8,11,12.16,18.5,REDUCE,0.58,0,benchmark outperformance; stretched valuation; analyst upgrade; bear market caution,TRUE
248,26-06-2024,PORT-6610,FOX,Communication Services,Equity,Dividend,MSCI World,USD,Sideways,ESG,Conservative,5,5.4,26.3,688.18,664.5,668,459704.24,15818.24,3.56,1988247.71,23.12,16.31,6.81,2.17,51.5,7.06,0,41.59,40.14,1.72,7.18,58,36.5,3.673,-2.51,762.74,633.03,11.14,1.32,-0.9,1.26,58.75,-2.72,28.26,-2.44,30.7,0.173,610.11,Strong Sell,-0.059,-11.84,30,5.72,52.7,REDUCE,0.54,0,benchmark outperformance; stretched valuation; rebalance needed,FALSE
249,16-07-2023,PORT-1319,VMC,Materials,Equity,Dividend,NASDAQ 100,GBP,Bull,Aggressive Growth,Aggressive,7,17.6,27.9,643.21,575.2,206,132501.26,14010.06,11.82,7675653.95,1.73,15.93,-14.2,14.33,69.1,9.31,1.1,56.75,78.12,2.29,39.01,78.5,28.7,3.562,-1.964,710.03,636,-8.45,0.87,0.14,2.48,29.73,-28.74,15.1,2.94,12.16,0.056,581.99,Sell,-0.889,0.44,38,20.9,12,BUY,0.73,5,oversold; high risk-adj return; benchmark outperformance; stretched valuation,FALSE
250,16-06-2024,PORT-5017,SPG,Real Estate,REIT,Growth,Dow Jones,GBP,Recovery,ESG,Moderate,15,16.4,68,426.5,368.66,86,36679,4974.24,15.69,2469221.26,1.49,7.18,-5.69,15.26,41.5,10.93,3.29,57.83,-15.4,2.31,33.77,88.2,58.4,-1.25,-3.986,404,444.7,8.96,0.75,0.5,3.19,11.11,-43.29,64.98,-2.15,67.13,0.23,391.28,Sell,0.649,23.7,34,14.14,79.5,BUY,0.78,5,high risk-adj return; benchmark outperformance; attractive yield; stretched valuation,TRUE
251,29-06-2022,PORT-8675,BAC,Financials,Equity,ESG,NASDAQ 100,USD,Sideways,Preservation,Very Aggressive,7,20.4,87.7,315.38,263.85,380,119844.4,19581.4,19.53,3363470.38,3.56,13.88,-10.32,15.34,58.1,4.13,5.23,-13.26,-8.08,1.44,18.61,56.5,46.2,0.123,-4.838,317.53,367.48,-26.16,0.26,3.6,2.69,48.46,-25.4,40.47,14.89,25.58,0.213,298.3,Strong Buy,0.131,28.71,56,20.54,49.6,STRONG BUY,0.97,7,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
252,04-03-2023,PORT-4304,C,Financials,Equity,Momentum,Dow Jones,EUR,Bull,Income,Aggressive,10,10.9,23,846.59,796.54,310,262442.9,15515.5,6.28,113221.87,231.8,16.74,215.06,19.82,7.4,3.69,2.99,4.41,2.29,2.36,14.98,54.3,72,-1.454,3.803,901.43,871.8,23.23,0.51,9.78,0.32,14.99,-48.69,44.27,26.46,17.81,0.126,742.98,Buy,0.08,27.73,30,23.44,28.5,BUY,0.72,4,overbought; positive alpha; benchmark outperformance; undervalued P/E,FALSE
253,08-09-2023,PORT-4757,BLK,Financials,Equity,Momentum,NASDAQ 100,EUR,Bull,Balanced,Conservative,3,11.6,76.5,61.02,58.77,213,12997.26,479.25,3.83,2096041.06,0.62,8.23,-7.61,16.2,66.3,1.76,1.23,53.5,52.45,0.43,37.34,29,79.1,-1.831,-3.09,62.56,67.11,9.13,1.8,0.28,0.52,11.16,-27.15,-38.98,24.19,-63.17,0.124,52.35,Sell,0.923,-15,61,0.89,92,SELL,0.79,-4,overbought; benchmark underperformance; stretched valuation; positive news flow,TRUE
254,06-04-2022,PORT-9838,CAT,Industrials,Equity,Dividend,S&P 500,USD,Bear,Income,Moderate,20,4.7,88.9,499.91,392,491,245455.81,52983.81,27.53,7634764.01,3.21,2.16,1.05,14.45,65.4,13.05,4.63,12.88,21.49,0.55,6.97,90.2,26.6,-3.184,3.791,528.94,561.96,47.22,0.52,3.44,0.72,39.39,-4.55,-2.87,-2.34,-0.53,0.349,479.73,Strong Buy,-0.337,24.44,22,4.38,11.3,BUY,0.82,4,oversold; positive alpha; attractive yield; stretched valuation,FALSE
255,24-11-2024,PORT-5370,BMY,Healthcare,Equity,Momentum,MSCI World,GBP,Bull,Growth,Very Aggressive,5,18.9,41.1,426.79,518.19,838,357650.02,-76593.2,-17.64,6386709.61,5.6,6.92,-1.32,7.5,40.7,13.58,0.9,34.23,16.56,2.15,35.25,55.8,76.5,-2.807,-3.702,462.84,374.94,29.9,0.65,-6.11,-0.12,27.21,-5.65,-25.27,-7.56,-17.71,0.185,393.03,Buy,0.46,-4.94,19,14.69,89.4,BUY,0.66,4,overbought; benchmark underperformance; stretched valuation; analyst upgrade,FALSE
256,11-04-2023,PORT-8494,AMT,Real Estate,REIT,Growth,S&P 500,USD,Bear,Income,Conservative,3,17.5,18.2,166.36,148.65,595,98984.2,10537.45,11.91,4833724.91,2.05,17.3,-15.25,14.25,19.9,13.1,6.8,15.42,79.27,1.59,11.67,53,31.2,-1.626,4.967,172.57,167.32,29.6,0.88,12.06,2.59,30.1,-45.17,79.87,21.98,57.89,0.386,143.93,Hold,-0.874,-1.73,17,21.9,36.1,STRONG BUY,0.91,7,oversold; high risk-adj return; positive alpha; benchmark outperformance,TRUE
