transaction_id,transaction_datetime,account_id,customer_id,bank_name,channel,transaction_type,amount_inr,merchant_category,sender_geography,receiver_geography,device_type,ip_address,kyc_status,account_age_days,previous_fraud_flag,velocity_last_1hr,geo_distance_km,behavioural_deviation_score,risk_score,risk_tier,alerts_triggered,num_alerts,txn_monitoring_agent_flag,behavioural_agent_flag,identity_verified,graph_network_agent_flag,case_escalated,account_frozen,sar_required,sar_status,resolution_time_hrs,fraud_confirmed,fraud_type
TXN9858F2202DF4,2025-01-05 07:19:07,ACC542666,CUST28373,Kotak Mahindra,Net Banking,Withdrawal,140850.77,Jewellery,Pune,Ahmedabad,Unknown,112.10.82.74,Verified,1952,0,2,101.5,0.2644,0.3345,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,10.31,0,None
TXN23EBAB51A950,2025-11-11 15:15:31,ACC174870,CUST28373,Axis Bank,Wire Transfer,Withdrawal,145644.15,Foreign Exchange,Bangalore,Lucknow,Desktop,73.44.247.34,Verified,847,0,5,98.4,0.3571,0.4755,Medium,None,0,1,0,1,1,0,0,0,Not Required,22.56,0,None
TXNCBBFDAF5C653,2024-02-10 03:37:38,ACC388389,CUST71213,Kotak Mahindra,Wire Transfer,Refund,26289.75,Fuel,UK,Hong Kong,POS Terminal,9.32.172.111,Verified,2559,0,1,112.4,0.2189,0.5373,Medium,None,0,1,0,1,0,0,0,0,Not Required,55.63,0,None
TXNECD69B013519,2025-07-27 17:32:41,ACC813328,CUST10282,SBI,Net Banking,Refund,139002.15,Groceries,Ahmedabad,USA,ATM Terminal,247.56.54.201,Expired,2527,0,5,8.4,0.0474,0.2909,Low,None,0,0,0,1,0,0,0,0,Not Required,65.68,0,None
TXN1B9CB0C0AA7E,2025-02-24 21:11:34,ACC887352,CUST68082,Yes Bank,RTGS,Refund,14984.21,Online Gaming,Dubai,Pune,Tablet,210.70.62.218,Verified,1828,0,2,167.0,0.2131,0.1633,Low,Velocity Check,1,1,0,1,0,0,0,0,Not Required,7.05,0,None
TXN385B9CC647FC,2025-09-04 19:14:20,ACC271339,CUST17100,Yes Bank,ATM,Credit,113050.72,Foreign Exchange,Kolkata,USA,Desktop,36.219.211.236,Pending,1909,0,4,29.1,0.0045,0.3867,Medium,Velocity Check,1,1,0,1,0,0,0,0,Not Required,7.02,0,None
TXNE1FA14417CC0,2024-11-05 07:23:15,ACC287330,CUST62296,IndusInd Bank,UPI,Withdrawal,5660.35,Foreign Exchange,Hong Kong,Dubai,Desktop,232.29.151.108,Pending,2818,0,3,1.6,0.1259,0.267,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,50.72,0,None
TXNBA3BA7DAC7F0,2025-08-18 07:41:56,ACC377746,CUST34356,SBI,RTGS,Refund,133162.47,Healthcare,USA,Dubai,ATM Terminal,199.101.154.22,Verified,2231,0,2,104.1,0.2434,0.1319,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,38.01,0,None
TXNECC01E483DF4,2024-02-06 20:40:08,ACC249811,CUST86569,SBI,ATM,Transfer,9985.97,Crypto Exchange,Delhi,Singapore,Mobile,216.190.132.161,Expired,25,0,14,8800.3,0.6021,0.7056,High,New Beneficiary,1,1,1,1,0,1,1,1,Under Review,1.37,1,Money Mule
TXNDEA5D1992F02,2023-06-13 11:08:38,ACC787277,CUST17716,PNB,Wire Transfer,Payment,28964.03,Jewellery,USA,Pune,ATM Terminal,26.75.217.213,Pending,365,0,1,85.0,0.0585,0.1624,Low,None,0,0,0,1,0,0,0,0,Not Required,27.22,0,None
TXN3BA2601C54CA,2024-02-14 15:12:50,ACC322955,CUST42591,HDFC Bank,RTGS,Refund,149477.12,Retail,Singapore,Hong Kong,ATM Terminal,188.213.83.37,Expired,550,0,2,193.6,0.2309,0.2675,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,33.34,0,None
TXN76404C3F3B89,2023-07-04 11:55:10,ACC688637,CUST95649,Kotak Mahindra,NEFT,Debit,55500.94,Electronics,Hyderabad,Mumbai,POS Terminal,40.60.190.79,Verified,1272,0,1,158.2,0.064,0.2935,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,67.51,0,None
TXNFF761123E64E,2025-01-29 07:32:54,ACC733052,CUST67422,SBI,UPI,Debit,52362.48,Entertainment,UK,Mumbai,ATM Terminal,124.158.231.231,Verified,3230,0,5,26.6,0.0623,0.3137,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,48.37,0,None
TXNE98D4A628156,2025-08-28 13:07:47,ACC205907,CUST84364,ICICI Bank,NEFT,Withdrawal,135046.64,Restaurants,Pune,Jaipur,Mobile,246.226.142.166,Verified,3576,0,1,114.4,0.3583,0.3242,Medium,None,0,0,0,1,0,0,0,0,Not Required,46.72,0,None
TXND54CD5836EBE,2025-06-15 02:44:05,ACC149405,CUST96752,SBI,UPI,Payment,28490.44,Entertainment,Ahmedabad,Jaipur,Mobile,31.92.9.71,Verified,1034,0,5,121.4,0.1808,0.0993,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,25.14,0,None
TXN2C88B6A15599,2024-08-16 10:24:06,ACC514850,CUST71993,ICICI Bank,POS,Debit,146969.94,Electronics,Jaipur,Bangalore,Tablet,37.93.130.197,Verified,661,0,2,11.8,0.4325,0.118,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,22.16,0,None
TXN688B4651E6F8,2024-02-05 16:29:14,ACC356702,CUST63354,HDFC Bank,NEFT,Debit,30463.66,Groceries,USA,Lucknow,POS Terminal,61.252.197.244,Verified,1133,0,3,93.0,0.1832,0.2282,Low,None,0,0,0,1,1,0,0,0,Not Required,45.98,0,None
TXN3A66936902E7,2023-06-07 16:32:43,ACC518801,CUST91183,IndusInd Bank,ATM,Payment,117803.61,Real Estate,Hyderabad,Lucknow,ATM Terminal,115.42.104.201,Verified,1559,0,2,107.5,0.1907,0.4119,Medium,None,0,0,0,1,1,0,0,0,Not Required,3.97,0,None
TXNAAF1C602EA43,2025-10-11 11:47:54,ACC149405,CUST38080,SBI,Mobile Banking,Debit,140032.67,Groceries,Ahmedabad,Hyderabad,POS Terminal,65.194.179.216,Verified,2426,0,2,147.8,0.2534,0.1693,Low,Velocity Check,1,1,0,1,1,0,0,0,Not Required,50.59,0,None
TXN79C3C6FAE710,2023-11-24 13:03:51,ACC705397,CUST70637,HDFC Bank,IMPS,Transfer,102346.94,Unknown Vendor,Pune,Dubai,Tablet,251.231.139.63,Verified,1429,0,4,191.8,0.1478,0.413,Medium,None,0,0,0,1,0,0,0,0,Not Required,46.9,0,None
TXN56FA9B6AE2FE,2025-11-11 00:18:45,ACC216739,CUST93748,HDFC Bank,Mobile Banking,Withdrawal,134300.7,Entertainment,Singapore,Ahmedabad,ATM Terminal,138.41.39.138,Verified,3438,0,3,194.4,0.1694,0.3386,Medium,Geo Anomaly,1,1,0,1,1,0,0,0,Not Required,13.58,0,None
TXN4C0145D7F793,2024-11-21 15:03:23,ACC802729,CUST25860,SBI,UPI,Credit,1565157.8,Crypto Exchange,Dubai,Hong Kong,Unknown,92.98.46.209,Expired,935,1,11,603.5,0.9937,0.9654,Critical,Round Amount; Velocity Check; Structuring; Large Transaction,4,1,1,1,1,1,1,1,Filed,1.35,1,Card Fraud
TXN44B2AF7F0A31,2023-07-17 22:58:07,ACC571029,CUST24662,Kotak Mahindra,POS,Payment,1785805.57,Online Gaming,Singapore,USA,Tablet,50.11.129.175,Rejected,14,0,18,12743.0,0.7628,0.6987,High,Round Amount,1,1,1,0,1,1,0,1,Pending,16.94,1,Structuring
TXN9093BC5B8905,2024-05-06 06:21:18,ACC774079,CUST82132,HDFC Bank,UPI,Withdrawal,50272.4,Restaurants,Hong Kong,Lucknow,Mobile,254.115.216.246,Verified,1053,0,2,65.8,0.0283,0.2889,Low,None,0,0,0,1,0,0,0,0,Not Required,35.08,0,None
TXN1BA09C41AB0B,2024-01-24 23:56:30,ACC260265,CUST22704,ICICI Bank,ATM,Debit,35830.05,Utilities,Pune,UK,Mobile,211.170.121.242,Verified,3207,0,4,115.8,0.0385,0.1061,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,27.8,0,None
TXNEBCE209E60F3,2023-03-27 02:40:32,ACC542417,CUST68082,IndusInd Bank,POS,Payment,64832.66,Real Estate,Delhi,Dubai,Mobile,144.26.150.218,Pending,1675,0,5,150.4,0.1049,0.3178,Medium,None,0,0,0,1,0,0,0,0,Not Required,33.19,0,None
TXN28BDD86D3DB6,2023-06-07 07:54:53,ACC149405,CUST20500,IndusInd Bank,Wire Transfer,Refund,117461.08,Real Estate,Ahmedabad,Jaipur,Tablet,151.98.55.27,Verified,2467,0,5,157.9,0.0871,0.3165,Medium,None,0,0,0,1,0,0,0,0,Not Required,26.23,0,None
TXN65409909BA78,2024-01-13 17:22:53,ACC330283,CUST77839,SBI,Mobile Banking,Debit,19239.34,Groceries,Lucknow,Kolkata,POS Terminal,246.183.159.150,Expired,3206,0,2,93.9,0.2715,0.1452,Low,None,0,0,0,1,0,0,0,0,Not Required,37.76,0,None
TXN49E2D91CA539,2023-03-26 19:54:26,ACC694731,CUST38534,Axis Bank,NEFT,Transfer,1352998.63,Restaurants,Chennai,USA,Mobile,88.96.243.178,Rejected,1386,0,15,2853.1,0.7817,0.99,Critical,AML Flag; Structuring; Night Transaction,3,1,1,0,0,1,0,1,Under Review,45.3,1,Account Takeover
TXND453914AC239,2024-08-06 23:00:28,ACC898975,CUST22363,Kotak Mahindra,ATM,Withdrawal,123930.04,Fuel,Mumbai,Pune,Mobile,19.183.15.143,Verified,613,0,2,126.3,0.4107,0.2348,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,15.14,0,None
TXNDDCFB7EADE5E,2024-06-11 21:18:51,ACC969693,CUST95180,PNB,IMPS,Credit,29478.54,Fuel,Bangalore,UK,Tablet,234.51.10.213,Verified,1582,0,3,187.2,0.1373,0.1233,Low,None,0,0,0,1,0,0,0,0,Not Required,47.92,0,None
TXN62C288BABA09,2023-08-13 08:49:27,ACC133326,CUST96474,IndusInd Bank,Mobile Banking,Credit,79929.95,Restaurants,Singapore,Pune,Tablet,154.219.125.236,Verified,3155,0,5,58.8,0.0669,0.1263,Low,None,0,0,0,1,0,0,0,0,Not Required,62.97,0,None
TXNCD0220E4FCCC,2025-10-27 17:09:17,ACC343962,CUST22224,HDFC Bank,Net Banking,Credit,58278.56,Entertainment,Hong Kong,Dubai,POS Terminal,96.255.237.46,Verified,2948,0,4,143.1,0.2227,0.1554,Low,Multiple Failures,1,1,0,1,1,0,0,0,Not Required,46.31,0,None
TXNA9BB94447DDB,2023-12-31 02:29:27,ACC201414,CUST22833,Yes Bank,NEFT,Credit,63810.93,Travel,Kolkata,Lucknow,Desktop,240.191.130.141,Verified,580,0,3,88.9,0.1582,0.3111,Medium,None,0,0,0,1,1,0,0,0,Not Required,37.37,0,None
TXNDA7D64A69FC9,2024-09-27 06:51:52,ACC158655,CUST70637,Yes Bank,Wire Transfer,Withdrawal,41025.62,Healthcare,Mumbai,Bangalore,ATM Terminal,60.135.38.92,Verified,1236,0,3,185.3,0.0443,0.1007,Low,None,0,0,0,1,0,0,0,0,Not Required,39.77,0,None
TXN1134E67A3BE9,2024-04-15 06:03:17,ACC498591,CUST40007,Axis Bank,POS,Credit,90644.7,Crypto Exchange,Bangalore,UK,Unknown,190.133.4.198,Verified,1184,0,4,164.4,0.341,0.0451,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,62.45,0,None
TXN02EEED6734C4,2025-01-07 00:20:24,ACC103402,CUST54313,HDFC Bank,ATM,Payment,117917.6,Jewellery,USA,Ahmedabad,Unknown,209.236.174.203,Verified,1312,0,4,154.0,0.3141,0.1501,Low,None,0,0,0,1,1,0,0,0,Not Required,61.56,0,None
TXN1E063294C0C0,2024-04-19 16:32:50,ACC712982,CUST82063,PNB,UPI,Withdrawal,98861.33,Foreign Exchange,Pune,Pune,Desktop,108.217.206.196,Expired,1257,0,1,113.5,0.0145,0.0998,Low,AML Flag,1,1,0,1,0,0,0,0,Not Required,41.34,0,None
TXN29BB08E3ECA9,2023-04-09 23:15:10,ACC476417,CUST24322,PNB,IMPS,Withdrawal,71269.17,Restaurants,Pune,Lucknow,ATM Terminal,164.155.47.44,Verified,2794,0,1,165.3,0.2715,0.0715,Low,None,0,0,0,1,0,0,0,0,Not Required,5.93,0,None
TXN3129538458F4,2025-10-21 14:32:52,ACC865179,CUST38080,IndusInd Bank,IMPS,Debit,8712.23,Utilities,Jaipur,Mumbai,Desktop,84.210.200.41,Verified,558,0,1,77.8,0.4066,0.1288,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,22.99,0,None
TXND546C0571DB0,2025-07-01 15:17:15,ACC712982,CUST71953,ICICI Bank,ATM,Payment,102756.91,Crypto Exchange,Hyderabad,Chennai,Mobile,254.73.228.17,Pending,2507,0,5,65.8,0.2562,0.2311,Low,None,0,0,0,1,1,0,0,0,Not Required,41.91,0,None
TXN9A90C1C11930,2025-12-23 21:41:34,ACC983794,CUST56438,Kotak Mahindra,POS,Withdrawal,123532.1,Jewellery,UK,Bangalore,ATM Terminal,64.91.221.118,Pending,2729,0,5,19.1,0.3144,0.0388,Low,None,0,0,0,1,0,0,0,0,Not Required,20.44,0,None
TXNAE22A751FF64,2023-12-04 11:50:54,ACC131244,CUST78522,PNB,RTGS,Withdrawal,82968.3,Foreign Exchange,Pune,Delhi,Mobile,130.166.209.116,Verified,1065,0,5,8.9,0.012,0.2947,Low,None,0,0,0,1,1,0,0,0,Not Required,28.06,0,None
TXN0D1364464768,2023-01-17 16:19:04,ACC765822,CUST80697,ICICI Bank,POS,Debit,137578.83,Crypto Exchange,Pune,Dubai,Unknown,119.248.236.18,Verified,2276,0,4,28.1,0.3692,0.3819,Medium,None,0,0,0,1,0,0,0,0,Not Required,60.53,0,None
TXN77E9743DE963,2024-08-30 03:55:32,ACC331148,CUST65444,Kotak Mahindra,Mobile Banking,Debit,114562.0,Real Estate,Dubai,Hyderabad,Desktop,113.183.91.56,Verified,2794,0,4,139.3,0.3764,0.409,Medium,None,0,0,0,1,0,0,0,0,Not Required,28.73,0,None
TXNA95B8D6041FF,2023-03-17 14:21:04,ACC245051,CUST49117,HDFC Bank,NEFT,Credit,37530.0,Unknown Vendor,Hong Kong,Chennai,Desktop,24.8.215.8,Verified,1410,0,1,44.1,0.397,0.3627,Medium,None,0,0,0,1,0,0,0,0,Not Required,52.4,0,None
TXN317F750069F2,2024-05-16 06:21:59,ACC781453,CUST34957,ICICI Bank,IMPS,Refund,93738.54,Restaurants,Hong Kong,Jaipur,ATM Terminal,241.219.61.60,Verified,463,0,2,3.0,0.2943,0.0452,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,33.57,0,None
TXNC01A8DCB6CE1,2025-08-27 05:01:41,ACC705397,CUST25713,IndusInd Bank,Wire Transfer,Debit,132830.46,Electronics,Kolkata,Hyderabad,POS Terminal,128.52.87.65,Verified,2487,0,2,66.4,0.2859,0.4701,Medium,Night Transaction,1,1,0,1,0,0,0,0,Not Required,70.44,0,None
TXNCFD932F9A4EF,2025-06-27 19:45:25,ACC388389,CUST30635,Yes Bank,RTGS,Withdrawal,100013.68,Entertainment,Singapore,Mumbai,Desktop,6.63.158.61,Rejected,2568,1,14,3429.2,0.7503,0.8468,Critical,Round Amount; New Beneficiary,2,1,1,1,1,1,0,1,Under Review,10.53,1,Money Mule
TXN0826DF32A84D,2025-03-20 03:32:51,ACC376183,CUST79514,ICICI Bank,NEFT,Refund,43339.42,Online Gaming,Mumbai,Chennai,Unknown,85.175.124.53,Expired,251,0,2,121.6,0.1717,0.1983,Low,None,0,0,0,1,1,0,0,0,Not Required,45.71,0,None
TXN67DEE57D4F57,2023-03-22 22:41:04,ACC131244,CUST25860,Axis Bank,Mobile Banking,Credit,13854.73,Fuel,Lucknow,Jaipur,Desktop,61.40.218.186,Pending,1305,0,2,49.0,0.0794,0.1271,Low,None,0,0,0,1,0,0,0,0,Not Required,41.93,0,None
TXNA6F5534E9E0B,2024-07-12 14:11:10,ACC944151,CUST17592,SBI,NEFT,Withdrawal,70659.95,Fuel,Kolkata,Jaipur,POS Terminal,189.221.79.210,Pending,111,0,1,151.8,0.4147,0.2959,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,40.25,0,None
TXN6DACE7008A0C,2024-12-05 15:32:58,ACC913694,CUST85525,Yes Bank,POS,Withdrawal,90943.2,Entertainment,Delhi,Pune,Desktop,184.240.100.40,Verified,47,0,5,146.1,0.1684,0.194,Low,None,0,0,0,1,1,0,0,0,Not Required,67.76,0,None
TXN168A28159D4D,2025-07-02 21:44:58,ACC910620,CUST40828,Axis Bank,Net Banking,Withdrawal,5920.15,Unknown Vendor,Hong Kong,Delhi,ATM Terminal,239.83.99.196,Pending,1075,0,4,127.0,0.1657,0.0648,Low,Multiple Failures,1,1,0,1,1,0,0,0,Not Required,66.78,0,None
TXNCF82024A1441,2025-09-07 03:37:19,ACC872246,CUST17100,ICICI Bank,UPI,Refund,96835.5,Real Estate,Hyderabad,Lucknow,ATM Terminal,242.75.130.64,Expired,2398,0,1,23.3,0.0415,0.366,Medium,None,0,0,0,1,1,0,0,0,Not Required,29.23,0,None
TXN2A54BFA6C744,2023-09-15 14:21:07,ACC207175,CUST34050,SBI,NEFT,Transfer,45402.71,Crypto Exchange,Jaipur,Dubai,ATM Terminal,151.157.210.193,Verified,477,0,3,149.7,0.4185,0.2111,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,1.46,0,None
TXN03FE0DF34E10,2023-04-19 11:52:46,ACC770487,CUST21226,SBI,NEFT,Payment,98212.73,Retail,Singapore,Kolkata,Desktop,46.191.95.181,Verified,841,0,5,189.7,0.2028,0.3902,Medium,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,15.27,0,None
TXN3C46DE0C17DC,2024-09-27 00:53:07,ACC197251,CUST14117,Kotak Mahindra,RTGS,Refund,93700.78,Unknown Vendor,UK,Dubai,Desktop,21.150.43.97,Verified,1163,0,3,5.9,0.1057,0.2686,Low,None,0,0,0,1,0,0,0,0,Not Required,1.67,0,None
TXNB3A7AAE8D931,2025-06-23 19:08:24,ACC216739,CUST87924,PNB,UPI,Debit,78397.95,Restaurants,Mumbai,Kolkata,POS Terminal,134.136.248.122,Verified,2505,0,3,136.4,0.1544,0.1755,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,67.81,0,None
TXN0898C002E8BB,2024-05-28 00:48:29,ACC719176,CUST71213,Yes Bank,Net Banking,Debit,130594.17,Utilities,Kolkata,Singapore,Desktop,7.62.143.244,Verified,1539,0,4,103.0,0.2971,0.0813,Low,AML Flag,1,1,0,1,0,0,0,0,Not Required,2.18,0,None
TXND67F55C5B85C,2025-11-19 03:02:26,ACC555884,CUST34957,ICICI Bank,RTGS,Credit,72731.97,Jewellery,Singapore,Lucknow,Mobile,90.219.243.253,Verified,3037,0,5,39.0,0.0644,0.3036,Medium,Structuring,1,1,0,1,0,0,0,0,Not Required,10.08,0,None
TXNC4E5FAF4936F,2024-12-26 03:40:44,ACC654816,CUST30289,Kotak Mahindra,Mobile Banking,Withdrawal,72377.06,Electronics,Jaipur,Chennai,Desktop,55.87.45.28,Pending,2961,0,2,185.8,0.1469,0.2249,Low,None,0,0,0,1,0,0,0,0,Not Required,16.65,0,None
TXNB1144E89CF5A,2025-10-30 18:45:26,ACC590785,CUST72296,Yes Bank,Mobile Banking,Payment,108839.62,Real Estate,Delhi,USA,Unknown,86.114.33.165,Verified,1574,0,4,161.7,0.1006,0.0897,Low,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,8.91,0,None
TXNE7C91FE7D889,2025-06-08 20:59:10,ACC207175,CUST26828,Axis Bank,Wire Transfer,Credit,47074.51,Online Gaming,Kolkata,Lucknow,Unknown,1.159.31.152,Expired,807,0,3,154.3,0.3589,0.4916,Medium,Night Transaction,1,1,0,1,0,0,0,0,Not Required,37.9,0,None
TXNEB7277B3D629,2024-12-16 12:30:57,ACC126225,CUST82845,Axis Bank,Wire Transfer,Credit,9836.38,Online Gaming,Ahmedabad,Dubai,ATM Terminal,38.145.74.192,Verified,1295,0,20,9650.6,0.6863,0.7366,High,Structuring,1,1,1,0,0,1,0,1,Filed,61.21,1,Insider Fraud
TXN924D467C1188,2025-01-27 07:29:26,ACC191161,CUST58944,PNB,NEFT,Transfer,98921.62,Online Gaming,UK,Bangalore,Mobile,141.200.172.109,Pending,1456,0,1,105.6,0.1274,0.3394,Medium,Night Transaction,1,1,0,1,0,0,0,0,Not Required,50.78,0,None
TXNF972AE301741,2023-03-26 01:51:46,ACC344098,CUST51104,Yes Bank,POS,Withdrawal,1238883.34,Real Estate,Ahmedabad,Singapore,ATM Terminal,75.74.107.56,Pending,67,0,17,14280.8,0.7708,0.99,Critical,Device Mismatch,1,1,1,0,0,1,0,1,Filed,70.6,1,Account Takeover
TXNDCAD5D313144,2024-09-19 13:59:16,ACC944962,CUST18981,IndusInd Bank,ATM,Debit,36204.23,Electronics,Ahmedabad,Hyderabad,Unknown,153.88.192.199,Verified,3215,0,3,126.5,0.2003,0.045,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,6.87,0,None
TXN022DBCE1ADBF,2023-02-05 18:29:59,ACC852787,CUST40161,HDFC Bank,RTGS,Transfer,111829.36,Crypto Exchange,USA,Lucknow,Desktop,99.247.222.77,Expired,542,0,3,12.7,0.409,0.3619,Medium,None,0,0,0,1,0,0,0,0,Not Required,29.78,0,None
TXN785D5ED6BD79,2025-01-28 22:57:31,ACC581141,CUST47388,SBI,Net Banking,Payment,87749.76,Online Gaming,Singapore,UK,Unknown,32.106.60.47,Expired,2877,0,1,110.9,0.3602,0.0729,Low,None,0,0,0,1,0,0,0,0,Not Required,41.83,0,None
TXN69A776A8F238,2023-05-12 10:30:05,ACC678856,CUST31174,Axis Bank,Net Banking,Payment,9965.31,Travel,Bangalore,Kolkata,Unknown,1.127.153.12,Expired,1852,1,11,10475.0,0.865,0.6479,High,Round Amount; Multiple Failures; AML Flag; Structuring,4,1,1,0,1,1,0,1,Filed,43.75,1,Account Takeover
TXN01091A063F2D,2025-08-24 17:30:02,ACC705397,CUST82063,SBI,NEFT,Debit,38319.61,Entertainment,Kolkata,Dubai,Desktop,103.233.42.242,Verified,2801,0,5,40.8,0.2833,0.1558,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,51.73,0,None
TXN741296889473,2024-11-04 14:47:28,ACC267414,CUST41850,Axis Bank,NEFT,Debit,37199.9,Jewellery,Hyderabad,Delhi,POS Terminal,29.208.33.85,Verified,1516,0,2,173.8,0.1016,0.0442,Low,Structuring,1,1,0,1,1,0,0,0,Not Required,70.54,0,None
TXNC51B9C5B3F6B,2023-09-30 23:44:25,ACC850800,CUST72296,PNB,IMPS,Refund,46051.78,Unknown Vendor,UK,USA,ATM Terminal,25.178.144.142,Verified,2518,0,1,34.1,0.4259,0.2275,Low,None,0,0,0,1,0,0,0,0,Not Required,58.23,0,None
TXN1313FEC733EB,2023-01-15 18:05:28,ACC571029,CUST14117,Kotak Mahindra,IMPS,Refund,98668.68,Fuel,Bangalore,Kolkata,POS Terminal,189.136.27.236,Verified,2927,0,5,83.6,0.206,0.2088,Low,None,0,0,0,1,0,0,0,0,Not Required,57.69,0,None
TXNA7B0FC13135B,2023-12-22 08:56:38,ACC383060,CUST44760,HDFC Bank,POS,Refund,13132.65,Online Gaming,Hyderabad,Kolkata,Tablet,217.46.40.20,Verified,413,0,5,11.5,0.3345,0.2583,Low,None,0,0,0,1,1,0,0,0,Not Required,58.39,0,None
TXN091D08C56969,2025-03-01 05:03:10,ACC497887,CUST20745,SBI,Mobile Banking,Withdrawal,77300.22,Utilities,Dubai,Hong Kong,POS Terminal,179.63.207.4,Expired,808,0,4,140.5,0.3374,0.125,Low,None,0,0,0,1,0,0,0,0,Not Required,44.12,0,None
TXN0198B99F0939,2023-12-16 15:09:53,ACC624902,CUST69638,Axis Bank,Mobile Banking,Debit,125927.4,Healthcare,Jaipur,Pune,Mobile,109.253.194.44,Verified,493,0,5,170.2,0.386,0.1647,Low,Large Transaction,1,1,0,1,1,0,0,0,Not Required,21.84,0,None
TXND5A2356D1D33,2024-09-03 11:16:20,ACC757924,CUST85914,Kotak Mahindra,ATM,Transfer,50870.83,Unknown Vendor,Hong Kong,Lucknow,ATM Terminal,15.182.3.158,Rejected,12,1,5,1969.4,0.7968,0.6439,High,Device Mismatch; Night Transaction; Round Amount,3,1,1,1,1,1,0,1,Filed,12.05,1,Structuring
TXN8FC2B147711B,2024-04-09 22:09:06,ACC765822,CUST94696,PNB,Wire Transfer,Withdrawal,27409.09,Unknown Vendor,USA,Hyderabad,Mobile,254.224.224.42,Verified,1478,0,3,176.7,0.3191,0.1376,Low,Velocity Check,1,1,0,1,0,0,0,0,Not Required,3.86,0,None
TXN6D58D9253DE6,2023-09-07 00:52:59,ACC498591,CUST31174,Axis Bank,ATM,Withdrawal,147441.01,Real Estate,Delhi,Kolkata,ATM Terminal,141.253.65.84,Pending,2085,0,1,191.5,0.3567,0.1342,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,36.5,0,None
TXN627AF646A8AF,2025-07-16 13:00:36,ACC766563,CUST46509,Axis Bank,UPI,Withdrawal,9281.94,Utilities,Delhi,USA,ATM Terminal,64.78.95.64,Expired,3569,1,20,10743.7,0.924,0.8705,Critical,Night Transaction; Large Transaction,2,1,1,1,1,1,0,1,Pending,46.05,1,Structuring
TXNE9924CE1364F,2024-03-01 10:18:06,ACC279451,CUST80697,Axis Bank,ATM,Credit,1309641.24,Retail,Delhi,UK,Mobile,98.208.156.180,Pending,14,0,16,4568.1,0.7404,0.8772,Critical,Velocity Check; Structuring; Geo Anomaly; Device Mismatch,4,1,1,1,1,1,1,1,Pending,1.52,1,Synthetic Identity
TXNEE094D810899,2023-06-06 12:40:06,ACC705397,CUST30635,Kotak Mahindra,NEFT,Credit,142254.4,Travel,Pune,Pune,Tablet,29.49.6.175,Expired,3185,0,3,72.1,0.3645,0.3395,Medium,None,0,0,0,1,0,0,0,0,Not Required,17.92,0,None
TXN7CAA294594A2,2023-06-15 05:35:38,ACC779514,CUST84364,SBI,Mobile Banking,Refund,90315.09,Crypto Exchange,Mumbai,Lucknow,Unknown,210.97.98.181,Pending,434,0,5,123.8,0.1357,0.2239,Low,None,0,0,0,1,0,0,0,0,Not Required,38.88,0,None
TXN04687D203E58,2025-05-05 03:57:59,ACC197251,CUST65296,PNB,POS,Payment,9448.03,Healthcare,Singapore,Delhi,ATM Terminal,18.247.214.135,Verified,9,0,6,12018.7,0.8775,0.9263,Critical,Structuring; Velocity Check,2,1,1,0,1,1,1,1,Filed,0.41,1,Insider Fraud
TXNFB4196B77209,2025-08-01 06:44:31,ACC174870,CUST35112,Kotak Mahindra,POS,Credit,639.72,Fuel,Lucknow,Chennai,POS Terminal,179.4.233.129,Expired,1090,0,3,141.7,0.2485,0.1136,Low,Large Transaction,1,1,0,1,0,0,0,0,Not Required,38.88,0,None
TXNDB9FAF9F4745,2023-07-26 13:31:58,ACC895667,CUST46500,ICICI Bank,POS,Debit,1981165.28,Real Estate,Chennai,Jaipur,Mobile,1.177.188.84,Verified,3650,0,15,14786.3,0.8504,0.6742,High,Night Transaction; Structuring,2,1,1,0,0,1,1,1,Filed,1.12,1,Synthetic Identity
TXNCF5126AE17F8,2025-10-12 16:21:08,ACC813328,CUST17944,SBI,POS,Refund,90690.82,Real Estate,Chennai,UK,ATM Terminal,57.166.137.53,Expired,2609,0,4,46.3,0.3268,0.1985,Low,Device Mismatch,1,1,0,1,1,0,0,0,Not Required,7.65,0,None
